"county","county.name","log.radon","basement"
70,"ST LOUIS",1.25276296849537,0
70,"ST LOUIS",1.09861228866811,0
70,"ST LOUIS",1.16315080980568,1
70,"ST LOUIS",1.1314021114911,0
70,"ST LOUIS",1.19392246847243,0
70,"ST LOUIS",0.53062825106217,1
70,"ST LOUIS",1.7227665977411,0
70,"ST LOUIS",1.22377543162212,0
70,"ST LOUIS",0.405465108108164,0
70,"ST LOUIS",3.47196645255036,0
70,"ST LOUIS",0.0953101798043249,0
70,"ST LOUIS",0.741937344729377,0
70,"ST LOUIS",-0.22314355131421,0
70,"ST LOUIS",0.405465108108164,0
70,"ST LOUIS",0.262364264467491,0
70,"ST LOUIS",1.1314021114911,0
70,"ST LOUIS",1.97408102602201,0
70,"ST LOUIS",0.336472236621213,0
70,"ST LOUIS",0.262364264467491,0
70,"ST LOUIS",0.405465108108164,0
70,"ST LOUIS",1.6094379124341,0
70,"ST LOUIS",0.832909122935104,0
70,"ST LOUIS",0.8754687373539,0
70,"ST LOUIS",0.182321556793955,0
70,"ST LOUIS",1.68639895357023,0
70,"ST LOUIS",0.0953101798043249,0
70,"ST LOUIS",0.336472236621213,0
70,"ST LOUIS",1.97408102602201,1
70,"ST LOUIS",0.0953101798043249,0
70,"ST LOUIS",1.19392246847243,0
70,"ST LOUIS",1.16315080980568,0
70,"ST LOUIS",0.405465108108164,0
70,"ST LOUIS",1.28093384546206,0
70,"ST LOUIS",-0.22314355131421,0
70,"ST LOUIS",0.470003629245736,0
70,"ST LOUIS",0.336472236621213,0
70,"ST LOUIS",0.993251773010283,0
70,"ST LOUIS",1.19392246847243,0
70,"ST LOUIS",-0.105360515657826,0
70,"ST LOUIS",-0.510825623765991,0
70,"ST LOUIS",0.693147180559945,0
70,"ST LOUIS",0.641853886172395,0
70,"ST LOUIS",-0.105360515657826,0
70,"ST LOUIS",1.68639895357023,0
70,"ST LOUIS",0.405465108108164,0
70,"ST LOUIS",1.1314021114911,0
70,"ST LOUIS",0.587786664902119,0
70,"ST LOUIS",-0.105360515657826,1
70,"ST LOUIS",1.19392246847243,0
70,"ST LOUIS",0.53062825106217,0
70,"ST LOUIS",1.1314021114911,0
70,"ST LOUIS",-0.356674943938732,1
70,"ST LOUIS",1.45861502269952,0
70,"ST LOUIS",0.336472236621213,0
70,"ST LOUIS",0.587786664902119,0
70,"ST LOUIS",0.405465108108164,0
70,"ST LOUIS",0.78845736036427,1
70,"ST LOUIS",0.8754687373539,0
70,"ST LOUIS",0.993251773010283,0
70,"ST LOUIS",0.53062825106217,0
70,"ST LOUIS",0.0953101798043249,1
70,"ST LOUIS",0.587786664902119,1
70,"ST LOUIS",-1.6094379124341,0
70,"ST LOUIS",0.78845736036427,0
70,"ST LOUIS",1.52605630349505,0
70,"ST LOUIS",0.741937344729377,0
70,"ST LOUIS",0.693147180559945,0
70,"ST LOUIS",-0.356674943938732,0
70,"ST LOUIS",1.85629799036563,0
70,"ST LOUIS",1.09861228866811,0
70,"ST LOUIS",0.693147180559945,0
70,"ST LOUIS",-0.105360515657826,0
70,"ST LOUIS",1.19392246847243,0
70,"ST LOUIS",0.587786664902119,0
70,"ST LOUIS",0.587786664902119,0
70,"ST LOUIS",0.78845736036427,0
70,"ST LOUIS",1.45861502269952,0
71,"STEARNS",2.01490302054226,0
71,"STEARNS",1.85629799036563,0
71,"STEARNS",2.11625551480255,0
71,"STEARNS",0.741937344729377,0
71,"STEARNS",1.19392246847243,0
71,"STEARNS",0.262364264467491,0
71,"STEARNS",1.6094379124341,0
71,"STEARNS",0,1
71,"STEARNS",1.94591014905531,0
71,"STEARNS",1.7404661748405,0
71,"STEARNS",2.31253542384721,0
71,"STEARNS",1.88706964903238,0
71,"STEARNS",0.955511445027436,1
71,"STEARNS",1.19392246847243,0
71,"STEARNS",0.405465108108164,1
71,"STEARNS",1.6094379124341,0
71,"STEARNS",2.00148000021012,0
71,"STEARNS",2.67414864942653,0
71,"STEARNS",0.587786664902119,0
71,"STEARNS",2.00148000021012,0
71,"STEARNS",0.955511445027436,0
71,"STEARNS",1.30833281965018,0
71,"STEARNS",0.641853886172395,0
71,"STEARNS",0.78845736036427,1
71,"STEARNS",1.6094379124341,0
72,"STEELE",1.98787434815435,0
72,"STEELE",1.30833281965018,0
72,"STEELE",1.06471073699243,0
72,"STEELE",1.48160454092422,0
72,"STEELE",2.12823170584927,0
72,"STEELE",1.62924053973028,0
72,"STEELE",1.28093384546206,0
72,"STEELE",0.405465108108164,0
72,"STEELE",2.15176220325946,0
72,"STEELE",2.36085400111802,0
73,"STEVENS",2.07944154167984,0
73,"STEVENS",1.50407739677627,0
74,"SWIFT",1.09861228866811,0
74,"SWIFT",0.8754687373539,0
74,"SWIFT",0.405465108108164,0
74,"SWIFT",1.56861591791385,0
75,"TODD",1.91692261218206,0
75,"TODD",0.741937344729377,0
75,"TODD",1.79175946922805,1
76,"TRAVERSE",1.06471073699243,1
76,"TRAVERSE",1.90210752639692,0
76,"TRAVERSE",2.96010509591084,0
76,"TRAVERSE",1.38629436111989,0
77,"WABASHA",1.77495235091167,0
77,"WABASHA",2.19722457733622,0
77,"WABASHA",2.12823170584927,0
77,"WABASHA",0.0953101798043249,1
77,"WABASHA",1.1314021114911,0
77,"WABASHA",2.4423470353692,0
77,"WABASHA",2.26176309847379,0
78,"WADENA",1.06471073699243,0
78,"WADENA",-0.356674943938732,1
78,"WADENA",1.16315080980568,1
78,"WADENA",1.54756250871601,0
78,"WADENA",1.56861591791385,0
79,"WASECA",-0.916290731874155,0
79,"WASECA",2.23001440015921,0
79,"WASECA",0.53062825106217,0
79,"WASECA",-0.105360515657826,1
80,"WASHINGTON",2.32238772029023,0
80,"WASHINGTON",2.04122032885964,0
80,"WASHINGTON",0.78845736036427,0
80,"WASHINGTON",1.87180217690159,0
80,"WASHINGTON",2.50143595173921,0
80,"WASHINGTON",1.52605630349505,0
80,"WASHINGTON",1.82454929205105,0
80,"WASHINGTON",1.87180217690159,0
80,"WASHINGTON",1.02961941718116,0
80,"WASHINGTON",0.641853886172395,0
80,"WASHINGTON",0.182321556793955,1
80,"WASHINGTON",0.8754687373539,0
80,"WASHINGTON",0,0
80,"WASHINGTON",0.182321556793955,1
80,"WASHINGTON",0.470003629245736,0
80,"WASHINGTON",-0.22314355131421,0
80,"WASHINGTON",0.53062825106217,0
80,"WASHINGTON",1.54756250871601,0
80,"WASHINGTON",0.53062825106217,1
80,"WASHINGTON",1.19392246847243,0
80,"WASHINGTON",-0.22314355131421,1
80,"WASHINGTON",2.28238238567653,0
80,"WASHINGTON",1.66770682055808,0
80,"WASHINGTON",2.14006616349627,0
80,"WASHINGTON",0.641853886172395,0
80,"WASHINGTON",1.88706964903238,0
80,"WASHINGTON",1.33500106673234,0
80,"WASHINGTON",1.77495235091167,0
80,"WASHINGTON",1.58923520511658,0
80,"WASHINGTON",0.916290731874155,1
80,"WASHINGTON",2.37024374146786,0
80,"WASHINGTON",0.8754687373539,0
80,"WASHINGTON",0.741937344729377,0
80,"WASHINGTON",1.54756250871601,0
80,"WASHINGTON",1.30833281965018,0
80,"WASHINGTON",2.59525470695687,0
80,"WASHINGTON",1.06471073699243,0
80,"WASHINGTON",1.45861502269952,0
80,"WASHINGTON",1.33500106673234,0
80,"WASHINGTON",0.587786664902119,0
80,"WASHINGTON",0.405465108108164,0
80,"WASHINGTON",0.587786664902119,0
80,"WASHINGTON",0.262364264467491,0
80,"WASHINGTON",1.88706964903238,0
80,"WASHINGTON",3.01553490085017,0
80,"WASHINGTON",1.79175946922805,0
81,"WATONWAN",2.62466859216316,0
81,"WATONWAN",2.32238772029023,1
81,"WATONWAN",1.7404661748405,1
82,"WILKIN",2.23001440015921,0
83,"WINONA",1.22377543162212,0
83,"WINONA",1.41098697371026,0
83,"WINONA",2.45100509811232,0
83,"WINONA",1.97408102602201,0
83,"WINONA",1.54756250871601,0
83,"WINONA",0.587786664902119,1
83,"WINONA",-0.356674943938732,1
83,"WINONA",1.54756250871601,0
83,"WINONA",2.32238772029023,0
83,"WINONA",2.42480272571829,0
83,"WINONA",2.02814824729229,0
83,"WINONA",2.46809953147162,0
83,"WINONA",-0.693147180559945,1
84,"WRIGHT",1.90210752639692,0
84,"WRIGHT",1.66770682055808,0
84,"WRIGHT",1.1314021114911,0
84,"WRIGHT",0.741937344729377,0
84,"WRIGHT",1.98787434815435,0
84,"WRIGHT",1.62924053973028,0
84,"WRIGHT",0.78845736036427,0
84,"WRIGHT",0.832909122935104,1
84,"WRIGHT",2.76631910922619,0
84,"WRIGHT",2.2512917986065,0
84,"WRIGHT",1.85629799036563,0
84,"WRIGHT",1.50407739677627,0
84,"WRIGHT",1.6094379124341,0
85,"YELLOW MEDICINE",1.30833281965018,0
85,"YELLOW MEDICINE",1.06471073699243,0
